query_id,ref_id,query_start,query_end,ref_start,ref_end
Q107211,R137965,9.189554,14.81436,17.114033,23.66275
Q107220,R108119,33.023754,41.52191,7.718059,16.216215
Q107221,R128746,10.241784,16.29179,1.1864156,7.2261047
Q107222,R111324,18.360498,24.626823,1.3135619,7.579886
Q107238,R100280,31.932186,42.369488,0.75746435,14.915797
Q107250,R136075,11.895907,55.921463,15.501139,59.52669
Q107252,R124337,6.6645246,17.98798,25.755291,37.078747
Q107254,R115317,35.35967,47.85054,11.777621,24.26849
Q107260,R137019,0.11079572,10.671482,3.9023178,16.371109
Q107261,R133457,5.486503,11.031117,14.655725,20.200338
Q107262,R105540,32.759354,49.46777,24.010803,44.966038
Q107262,R105540,16.050938,32.759354,0.9218831,21.877117
Q107263,R107838,4.2876496,22.586164,3.2376564,20.834188
Q107269,R106831,6.7504067,11.22738,1.5899434,7.1078773
Q107272,R125378,4.0025177,12.039549,26.883198,34.920227
Q107276,R136789,15.657266,33.240517,13.64713,31.230381
Q107276,R136789,33.240517,50.823765,34.89487,52.47812
Q107277,R109062,53.159153,69.81367,0.89367735,13.958334
Q107278,R100453,-0.27364916,4.3740597,54.870644,59.518353
Q107290,R117513,6.578477,16.015697,34.43283,45.979416
Q107290,R132562,23.073986,36.6403,0.6637722,17.26236
Q107291,R105139,31.46557,41.003513,10.008414,23.854357
Q107294,R120267,20.563684,30.712034,1.7168993,10.45316
Q107298,R116199,8.949381,15.969792,3.0745087,13.246162
Q107298,R116199,15.969792,22.990204,17.883926,28.055582
Q107299,R117946,23.36918,29.7007,18.45477,27.55248
Q107299,R131234,3.1141155,14.910605,0.0,16.950283
Q107314,R140310,5.1353474,11.438998,7.8113933,13.915578
Q107320,R116858,13.224616,22.424686,24.59527,32.3944
Q107327,R110320,2.6313238,21.120699,24.676731,40.5
Q107329,R119245,15.841661,21.857952,19.150486,25.166777
Q107347,R107206,55.304356,64.62203,3.1534472,11.346461
Q107348,R120200,1.7946447,11.244754,46.61019,59.52669
Q107349,R127995,26.321922,39.307457,14.451294,27.436829
Q107351,R117605,1.018992,6.5230737,2.7017999,7.82
Q107352,R117260,2.455041,13.624054,1.9477773,18.018019
Q107353,R104744,0.68866545,27.362162,27.365896,54.039394
Q107354,R100559,3.7618227,21.831926,8.306125,21.44894
Q107354,R112509,25.895842,42.91067,5.574267,17.949554
Q107354,R126618,47.118298,71.53659,0.0,17.76
Q107356,R132567,5.927631,13.096222,4.049634,11.218225
Q107372,R139628,1.1710933,6.90246,51.72136,60.02669
Q107383,R124858,1.3726953,7.259258,5.750265,10.744578
Q107388,R121388,33.089714,46.387566,0.021017687,14.818568
Q107388,R121573,13.245878,28.691969,5.8491716,23.03723
Q107389,R120910,7.755459,46.943745,29.93453,59.52669
Q107402,R134584,19.20689,33.8435,33.11164,47.74825
Q107408,R122900,46.96637,54.929527,1.8485789,9.811737
Q107409,R112313,35.829144,44.15097,10.278267,19.51952
Q107415,R138558,31.630701,35.06704,20.693079,24.582449
Q107415,R138558,41.93972,45.37606,36.774612,40.663982
Q107415,R138558,45.37606,48.8124,42.135124,46.024494
Q107415,R138558,20.879921,24.758022,4.111546,8.500916
Q107415,R138558,38.50338,41.93972,31.414103,35.30347
Q107415,R138558,48.8124,52.24874,47.495636,51.385006
Q107415,R138558,52.24874,56.126842,52.856148,57.245518
Q107415,R138558,24.758022,28.19436,9.972057,13.861426
Q107415,R138558,28.19436,31.630701,15.332568,19.221937
Q107415,R138558,35.06704,38.50338,26.05359,29.94296
Q107416,R109504,3.6526787,10.0508795,4.2327895,13.314045
Q107416,R128483,14.29575,25.619226,6.358878,22.430798
Q107424,R125934,5.5233774,37.573143,22.950233,55.0
Q107426,R105247,7.6346593,19.167864,33.866795,45.4
Q107428,R134279,14.868282,26.599373,5.1760488,14.106519
Q107428,R134279,26.599373,38.330463,17.121098,26.051567
Q107429,R109199,53.701958,63.999214,0.53994036,8.098913
Q107434,R105519,13.4149475,15.588725,23.554014,25.983871
Q107434,R105519,19.551725,21.725502,33.06655,35.496407
Q107434,R105519,22.620113,24.79389,37.82282,40.252674
Q107434,R105519,28.756891,30.930668,47.335354,49.76521
Q107434,R105519,3.7624757,6.3835588,8.785212,11.715069
Q107434,R105519,10.346559,12.520336,18.797747,21.227604
Q107434,R105519,31.82528,34.44636,52.09162,55.021477
Q107434,R105519,7.27817,9.451947,14.041479,16.471336
Q107434,R105519,16.483335,18.657114,28.310282,30.740139
Q107434,R105519,25.688501,27.86228,42.579086,45.00894
Q107435,R112281,35.402573,43.542904,44.085876,52.226208
Q107435,R121655,9.325854,23.606802,0.0,14.280948
Q107468,R105506,43.286896,70.24072,11.540871,34.735233
Q107470,R109237,4.6963363,11.394482,12.95698,21.478678
Q107470,R130682,27.475702,38.189617,24.73767,38.368423
Q107472,R113018,6.0876455,10.495102,10.285597,15.916416
Q107476,R118963,-0.52526945,62.617542,8.591946,59.52669
Q107477,R128102,9.058747,30.232584,18.64254,39.816376
Q107489,R103200,40.488876,47.463406,6.7005954,15.805152
Q107496,R116484,3.6830523,31.65992,25.397476,53.374344
Q107510,R104925,3.3222113,24.219004,33.015762,49.05383
Q107510,R105139,49.51033,68.47516,7.0514855,21.606792
Q107510,R122394,27.89471,46.12792,19.702772,33.696564
Q107511,R117077,8.250565,37.53633,2.52838,31.814146
Q107512,R101253,11.38704,27.967161,48.780685,60.02669
Q107518,R105866,5.477129,12.749513,0.5776062,7.84999
Q107531,R118420,24.243437,56.425087,7.872368,27.361416
Q107531,R119543,60.051174,69.9828,23.475931,29.490475
Q107531,R134515,9.249115,20.069551,4.8071876,11.35999
Q107532,R117946,47.25647,58.962597,17.945171,25.207207
Q107533,R124087,21.507893,38.288982,49.40899,59.52669
Q107534,R105139,27.537102,41.996876,27.781214,37.810944
Q107534,R137307,0.113218896,23.49234,0.28213874,16.498598
Q107536,R126264,43.386375,51.55927,3.447615,11.361156
Q107539,R111830,-0.4044224,5.8994455,4.6479073,10.951775
Q107539,R111830,6.8994455,13.203313,12.746822,19.05069
Q107539,R111830,21.507181,27.811049,28.944653,35.24852
Q107539,R111830,28.811049,35.114918,37.043568,43.347435
Q107539,R111830,36.114918,42.418785,45.142483,51.44635
Q107539,R111830,14.203313,20.507181,20.845737,27.149605
Q107540,R130137,1.1094828,13.2318945,8.031075,20.153486
Q107549,R103888,16.29914,22.288567,0.049268898,6.038695
Q107549,R103888,22.288567,28.277994,8.2113905,14.200817
Q107552,R134947,14.960127,38.91914,12.185178,36.14419
Q107557,R103194,35.479618,47.901215,18.17329,26.459793
Q107558,R112841,5.9049997,22.019403,11.001531,27.115934
Q107567,R136490,11.208969,18.54806,4.672921,12.012012
Q107568,R132762,-0.0635437,6.351731,6.7708626,13.186137
Q107571,R127962,1.0504144,18.159798,5.914972,19.662281
Q107571,R135178,23.839106,36.072514,2.4942353,12.323721
Q107576,R138345,94.93149,113.93096,6.991859,18.685352
Q107577,R114826,15.020876,21.00675,16.136248,22.122122
Q107612,R132976,7.3936996,12.431372,3.893905,10.50266
Q107617,R118387,1.2247949,12.691768,12.824215,24.291187
Q107617,R119026,15.995762,32.245346,0.0,16.249582
Q107617,R135617,37.285538,47.160454,17.674734,27.549652
Q107618,R108722,4.3390045,10.451136,9.903885,16.016016
Q107620,R107264,43.765102,54.709377,0.0,10.944278
Q107620,R122891,2.821352,17.078554,7.539536,21.796738
Q107620,R133803,22.088734,32.76958,0.27410334,10.95495
Q107626,R139032,11.895907,56.06143,15.334477,59.5
Q107632,R106490,12.847511,22.288855,5.605515,15.046858
Q107639,R120080,6.5192866,11.381312,5.4578023,10.511011
Q107652,R132158,11.056928,18.980333,5.4775853,13.211853
Q107654,R124492,35.307095,42.281357,10.844053,17.818317
Q107655,R114011,21.80595,33.19358,35.445786,44.627483
Q107655,R116147,37.13306,45.664207,1.1276994,8.006251
Q107655,R131249,0.54605955,18.954088,0.4434608,15.285609
Q107656,R114011,26.291553,76.74378,1.9201669,35.400585
Q107660,R105703,17.906939,33.913593,3.4355912,19.442247
Q107660,R106831,35.96924,43.97725,0.0,8.008008
Q107660,R112147,1.8408202,13.216346,8.173988,19.549515
Q107663,R127244,24.827778,28.564604,5.4615126,10.644478
Q107673,R112732,35.37624,54.571735,35.759457,54.954956
Q107677,R116395,11.635095,19.582338,4.79918,9.91041
Q107680,R101190,18.602364,24.099224,15.391195,20.888056
Q107681,R105719,1.8000984,5.548503,2.6871657,7.95779
Q107681,R107880,26.33721,31.557158,44.835205,52.17496
Q107681,R123585,10.964012,24.531103,12.481495,31.558157
Q107682,R114431,11.570931,24.160185,31.287958,43.877213
Q107690,R107172,18.681871,33.653225,33.22664,45.92272
Q107690,R130777,46.38007,58.913662,0.67228025,11.301079
Q107695,R130413,10.9151535,15.31735,0.736842,6.106607
Q107700,R121954,28.017233,36.328815,2.2599683,8.041861
Q107722,R115069,8.524968,18.051367,5.4571743,14.983574
Q107734,R107367,34.815563,41.82217,0.5132917,7.5199
Q107734,R118578,5.473492,25.170202,1.4179673,21.114677
Q107735,R117365,50.927605,58.082523,10.911031,16.570707
Q107735,R123647,29.379236,41.616615,0.0,9.68
Q107735,R136975,7.629729,25.71698,40.05148,54.35884
Q107736,R107181,19.58696,25.802727,5.0288105,11.244578
Q107742,R107256,11.752737,20.66509,11.181625,20.093979
Q107743,R113164,5.014162,15.906949,34.65326,45.546047
Q107744,R117201,21.848759,26.570005,7.1560698,13.515058
Q107744,R121952,1.8294305,15.066348,22.868546,40.69718
Q107748,R105525,10.081562,24.91675,11.918653,29.458332
Q107754,R140274,2.461292,37.259922,25.228062,60.02669
Q107755,R104127,26.347935,42.283092,17.029118,28.436876
Q107755,R128323,0.24020621,23.428156,0.0,16.599934
Q107755,R130711,50.409332,70.49975,14.97835,29.360802
Q107763,R121385,6.8714175,17.164698,44.499287,59.5
Q107765,R114104,0.80199873,20.415615,0.7841913,20.397808
Q107766,R108828,12.666157,37.98376,21.134985,39.62515
Q107768,R127136,7.9346013,15.116415,14.857487,20.798014
Q107768,R127136,-0.45616454,6.7256494,6.2311397,12.171667
Q107769,R105058,12.950193,27.581978,3.6241343,13.595057
Q107777,R119152,23.301855,28.572266,52.872448,60.018353
Q107781,R115898,9.76242,18.90373,7.7786894,16.92
Q107782,R130004,11.958757,26.166,8.560215,18.956028
Q107783,R100430,7.9052663,17.01358,2.422487,13.380547
Q107784,R105558,5.2417097,12.228462,4.1708007,11.157553
Q107784,R105558,12.228462,19.215216,12.201391,19.188143
Q107785,R117552,8.971428,23.039476,11.0650015,28.534883
Q107786,R115272,24.940123,30.226526,2.4768639,7.7632675
Q107787,R117032,1.8135679,34.079723,27.260538,59.52669
Q107788,R101473,-0.40619102,37.01207,32.377937,56.289948
Q107804,R100695,8.6198,28.203745,0.0,17.38405
Q107804,R128335,43.826588,51.507336,43.13062,49.948578
Q107813,R138786,29.69329,53.05531,1.4532696,24.815289
Q107813,R138786,53.05531,76.41733,29.881395,53.243416
Q107814,R108993,3.9377105,9.857648,1.2939363,6.710792
Q107819,R118407,16.62252,24.244112,49.00661,59.52669
Q107827,R125043,19.259045,33.997383,11.850856,33.743835
Q107829,R130291,8.2410965,16.474794,4.047569,11.678846
Q107830,R116854,0.7166521,13.445983,13.8682375,31.76945
Q107831,R110184,7.950935,32.357952,10.669603,42.54304
Q107834,R129597,5.9790864,10.68325,1.3121414,8.031739
Q107850,R108344,8.673009,13.889271,1.0825944,6.727974
Q107853,R105192,11.849114,18.555565,8.141732,14.848182
Q107856,R126851,-0.100022875,22.748411,20.234924,49.55005
Q107857,R110807,33.416,89.1509,10.165491,46.046047
Q107866,R135178,7.875251,14.561078,13.400683,21.688354
Q107871,R103137,26.702858,43.993187,0.0,12.012012
Q107871,R135192,2.4365473,17.49753,26.102758,36.56599
Q107871,R136360,53.195107,71.512726,1.6273558,14.353051
Q107875,R117086,0.5632472,8.711297,40.82876,48.709515
Q107875,R120439,12.7878895,17.92815,0.0,4.971638
Q107878,R129233,6.712236,12.339362,2.0307627,9.175843
Q107879,R125656,10.428637,15.547903,0.9990313,6.118298
Q107880,R109583,12.533113,24.22586,15.803665,30.258186
Q107893,R115917,3.8087146,10.597664,0.33630845,8.624921
Q107893,R130081,21.357592,31.138779,19.38743,31.329262
Q107897,R119346,1.7623295,10.628222,20.697504,29.563396
Q107903,R102202,13.543395,34.878693,38.1647,59.5
Q107904,R102998,3.0465348,13.626909,5.812118,21.584202
Q107904,R136127,18.643051,31.312033,0.0,18.885551
Q107915,R103639,8.624253,32.660095,16.071434,40.107273
Q107918,R114777,7.1315103,12.914256,34.43968,40.96806
Q107941,R135094,8.962351,22.451498,4.7842417,15.68285
Q107945,R116836,26.501442,37.261528,5.089095,15.849183
Q107952,R126558,11.678955,18.215038,5.988218,12.524301
Q107953,R117604,0.51532674,6.0983515,2.4421666,8.979861
Q107958,R111736,1.9313551,24.821356,0.20724326,18.044092
Q107958,R130037,30.873806,50.742023,0.0,15.482149
Q107964,R111017,6.680014,13.22517,53.36299,59.518353
Q107965,R137609,4.7563257,14.515076,0.77176523,8.796604
Q107966,R139922,27.300636,59.956585,26.870747,59.52669
Q107970,R122060,6.5324,12.035818,4.1191196,12.012012
Q107972,R134749,8.662601,15.31914,0.95047015,7.60701
Q107974,R133551,4.455001,10.789313,2.2080636,8.542376
Q107983,R132284,2.799882,8.765773,11.069089,19.657333
Q107989,R140082,37.599903,43.625435,0.7643833,6.789915
Q107990,R126021,12.311755,17.662802,10.980582,17.28395
Q108004,R126680,-0.19972752,10.752881,19.311487,30.264097
Q108005,R118688,22.422403,37.65038,5.126211,20.354189
Q108016,R106299,22.250381,32.519028,49.731354,60.0
Q108022,R133368,13.230018,30.196728,11.79577,37.074856
Q108040,R135358,5.782673,21.950054,8.957743,25.125126
Q108049,R116792,45.77412,52.351036,2.695622,7.9108725
Q108049,R125220,8.381898,24.681238,0.61444455,13.539213
Q108057,R107264,13.833453,22.073797,1.377509,10.2349415
Q108057,R124001,25.08335,39.178276,6.4668684,21.617311
Q108057,R133594,3.0720563,10.852392,1.8502039,10.21318
Q108059,R125700,21.70536,53.44576,3.3323498,35.07275
Q108060,R139408,15.123706,24.145521,13.805526,20.916668
Q108063,R107264,19.588102,26.669245,2.5522792,9.286819
Q108070,R137903,20.856195,27.751259,4.4496145,11.344678
Q108071,R121211,7.8936315,13.556314,13.993562,21.855188
Q108080,R119677,0.5183595,10.599472,23.327295,33.40841
Q108086,R128502,14.940549,27.78428,10.851384,20.454288
Q108087,R132596,34.70524,49.709324,48.585552,60.0
Q108090,R101335,1.6867526,18.427202,15.825944,31.770079
Q108090,R106400,21.017303,26.237246,0.0,4.971638
Q108090,R123307,32.038597,51.23855,0.7969643,19.083605
Q108092,R107761,19.777044,30.905447,6.048979,17.17738
Q108093,R105364,22.87706,36.435333,14.300466,30.187634
Q108093,R119745,1.6049306,18.228394,22.763887,42.24275
Q108107,R116209,-0.29009783,4.8244753,6.625236,12.672062
Q108111,R117168,0.47076738,13.254184,42.724995,55.50841
Q108116,R102778,4.0513654,31.463434,19.598488,60.02669
Q108126,R130554,6.2011304,10.986036,3.6794853,10.677133
Q108127,R136611,17.236952,26.176414,0.74476475,12.160999
Q108128,R105255,6.0621448,11.42619,2.2591305,9.752574
Q108128,R133551,14.303741,20.776562,0.0,9.042376
Q108129,R136381,49.10135,63.284798,1.19506,15.378509
Q108135,R137130,42.1698,54.554222,3.8984776,11.4471
Q108136,R136152,27.849901,34.897396,1.8297058,10.398187
Q108137,R106273,22.283121,28.804398,14.332912,20.854189
Q108139,R100168,8.299881,20.2526,16.005283,30.13063
Q108140,R112941,16.046608,31.466274,7.74352,22.705463
Q108151,R133601,19.168762,25.685087,4.804638,12.379546
Q108153,R132400,19.40109,32.78026,1.8711222,10.810328
Q108155,R136588,6.193312,12.068247,8.606429,15.307408
Q108158,R111603,1.4293107,29.185263,18.357176,44.864838
Q108159,R124159,19.753395,34.157486,6.422544,20.826635
Q108159,R130092,0.037380677,17.058586,0.43482402,17.45603
Q108160,R110108,0.775251,10.179269,16.956999,24.274717
Q108160,R131945,13.504888,26.494108,23.649887,33.757423
Q108166,R118129,26.413815,35.577007,5.049232,18.206944
Q108166,R122218,1.725883,13.385335,2.067814,18.809977
Q108167,R112215,3.5113688,8.587512,2.24233,7.250425
Q108167,R112215,9.6011,14.677243,10.7068205,15.714915
Q108168,R125063,13.901869,31.897669,3.2746465,21.270447
Q108168,R130466,4.5671434,11.785256,2.0122938,9.230407
Q108172,R110772,5.9712577,10.120949,2.9185612,8.940762
Q108173,R108312,8.741899,21.132347,6.0471487,16.517017
Q108174,R124727,21.870691,27.404745,14.186166,19.72022
Q108186,R101295,5.9903073,16.421717,5.5550075,15.986417
Q108186,R119720,39.511818,50.189163,0.0,10.677344
Q108190,R130617,7.1087847,35.689293,17.196426,56.338284
Q108196,R115152,15.250736,23.531076,7.7688856,20.026218
Q108204,R130922,6.341349,9.943442,0.8070045,5.892822
Q108207,R138762,41.680984,51.17247,24.638123,34.7681
Q108211,R117447,32.11831,38.18758,0.4706045,6.539873
Q108221,R126064,6.1687107,32.96939,29.20457,49.13705
Q108222,R134313,9.980025,19.839035,3.1363947,14.99697
Q108225,R117645,22.114544,30.246305,0.06297835,6.1387563
Q108228,R137956,3.4967723,16.137184,6.506068,19.14648
Q108231,R134915,27.376076,33.88978,4.283937,11.945279
Q108245,R100745,-0.35674092,5.5967636,3.8152556,9.76876
Q108256,R120934,2.217,9.545303,7.2520514,14.181348
Q108257,R121027,1.3965375,8.4220295,3.5680165,13.902615
Q108262,R114779,41.84401,51.750084,12.524787,22.430859
Q108266,R133198,10.6075325,23.736584,13.217713,26.346764
Q108267,R118907,15.457118,20.30598,4.51841,11.64595
Q108267,R123285,0.79954666,13.876006,15.679573,34.90119
Q108267,R136153,21.75682,26.665556,0.0,7.215549
Q108268,R136207,23.057453,28.923971,9.851139,14.904401
Q108271,R139651,29.193533,34.197895,0.5008433,5.505206
Q108273,R116921,3.2524617,21.612417,37.57289,59.52669
Q108277,R131912,19.48326,27.396826,1.9183044,9.831869
Q108278,R124807,6.0968795,12.204167,3.3026218,9.40991
Q108287,R116929,3.6528664,13.21448,33.98243,43.544044
Q108288,R110566,7.24334,20.415396,10.465571,19.252668
Q108289,R104589,0.01532158,12.427733,0.0,12.412412
Q108289,R113890,35.05861,50.22268,25.689188,40.853256
Q108289,R132031,14.862542,32.97906,0.43666735,18.553186
Q108290,R110807,13.934685,22.097446,21.549881,29.712643
Q108290,R119900,0.6774697,11.890078,14.170037,25.382645
Q108297,R104072,14.029951,37.807365,17.043396,45.39824
Q108298,R125361,16.181793,36.295933,16.272871,39.22118
Q108307,R100766,11.194558,21.004368,0.0,9.80981
Q108307,R132627,0.055070296,9.063724,11.837253,20.845905
Q108327,R109123,12.865961,18.585224,24.689032,33.17341
Q108329,R108734,6.154917,18.674171,2.7279997,15.247254
Q108329,R112124,23.889322,42.219803,34.199463,52.52994
Q108330,R124911,19.9852,37.88012,32.2444,52.881786
Q108332,R110025,3.397067,15.917327,25.985062,42.342384
Q108332,R114965,20.296194,33.08812,39.47971,56.19195
Q108334,R119443,28.973564,40.283527,1.3117621,8.419501
Q108335,R115383,3.2660575,13.090949,4.0871015,13.911993
Q108341,R126246,0.07017848,11.989515,0.0,12.712713
Q108341,R134036,26.090698,39.848686,2.6482682,17.322018
Q108341,R136163,14.110598,24.208767,1.5618205,12.332145
Q108356,R137665,1.0842197,35.4961,29.585032,60.02669
Q108361,R138302,34.33677,40.98939,4.358389,11.011011
Q108367,R109891,7.052375,23.459076,2.4234486,13.817245
Q108367,R125656,26.684752,36.72657,0.0,6.97364
Q108370,R120165,2.123608,10.330619,2.5766683,14.61998
Q108371,R111290,3.1351585,18.058815,2.3301237,23.759392
Q108372,R138107,11.693439,26.034447,44.6672,59.52669
Q108373,R134103,29.330685,40.98965,2.0692768,13.728242
Q108373,R134103,41.98965,53.648617,15.955052,27.614017
Q108380,R112214,46.45597,55.1638,0.26370153,6.275199
Q108385,R130081,33.802303,40.483486,39.56137,44.048157
Q108385,R130081,41.972565,48.653748,48.40419,52.890976
Q108385,R130081,9.291517,15.972699,13.03291,17.519695
Q108385,R130081,25.632042,32.313225,30.71855,35.205334
Q108385,R130081,1.1212553,7.8024373,4.1900907,8.676875
Q108385,R130081,17.46178,24.142962,21.87573,26.362514
Q108397,R102927,11.406023,22.650547,5.3456635,17.443815
Q108399,R103126,29.421942,36.29544,1.4744151,8.347914
Q108402,R115693,7.2019577,14.305082,40.44376,47.546886
Q108403,R125803,38.476456,44.94309,3.6002047,11.444778
Q108404,R119461,4.2444735,9.593981,2.811295,10.543877
