query_id,ref_id,score
Q200083,R200880,-0.094908714
Q200095,R204571,-0.09491195
Q200002,R238515,-0.094914556
Q200040,R223380,-0.09492087
Q200059,R237364,-0.09492864
Q200071,R204395,-0.0949301
Q200061,R216193,-0.09493236
Q200050,R229776,-0.09493509
Q200014,R224875,-0.09493551
Q200088,R206571,-0.09493974
Q200085,R217718,-0.09494151
Q200027,R200076,-0.09494205
Q200009,R219639,-0.09494567
Q200011,R212295,-0.09494594
Q200063,R233806,-0.094947815
Q200011,R235147,-0.0949509
Q200085,R230936,-0.09495206
Q200057,R237866,-0.09495868
Q200067,R222985,-0.0949603
Q200041,R211848,-0.09496203
Q200056,R234572,-0.094964564
Q200085,R233497,-0.09496836
Q200002,R226226,-0.0949738
Q200095,R209920,-0.09497385
Q200065,R201522,-0.09497428
Q200047,R210513,-0.09497911
Q200060,R218439,-0.09498289
Q200089,R209968,-0.09498316
Q200037,R232834,-0.09498468
Q200013,R217349,-0.09498884
Q200003,R220239,-0.09499106
Q200038,R224002,-0.09499186
Q200100,R234470,-0.094992965
Q200002,R210686,-0.09499377
Q200023,R232481,-0.09499501
Q200041,R224566,-0.09499921
Q200071,R217247,-0.09499954
Q200083,R234962,-0.09500103
Q200086,R229377,-0.095023915
Q200013,R218315,-0.095029816
Q200092,R235919,-0.09503093
Q200088,R203402,-0.09503253
Q200035,R209042,-0.09503695
Q200083,R218614,-0.09503834
Q200035,R216738,-0.09504023
Q200061,R218661,-0.095042095
Q200047,R230278,-0.095048994
Q200011,R238778,-0.09504914
Q200062,R231985,-0.0950522
Q200091,R231979,-0.095052645
Q200027,R230478,-0.09505339
Q200069,R209370,-0.095053986
Q200031,R236131,-0.09506261
Q200056,R235568,-0.095062956
Q200047,R200737,-0.095065564
Q200035,R234695,-0.09506945
Q200006,R228016,-0.095069945
Q200021,R201002,-0.09507616
Q200055,R201292,-0.09507814
Q200035,R201792,-0.095079914
Q200020,R210552,-0.09508148
Q200093,R234599,-0.09508215
Q200070,R211878,-0.09508291
Q200095,R205245,-0.095084384
Q200063,R229462,-0.09509009
Q200014,R204727,-0.09509307
Q200011,R234327,-0.09509334
Q200093,R232991,-0.09510034
Q200063,R225096,-0.095106736
Q200012,R235435,-0.0951076
Q200014,R227411,-0.095108956
Q200035,R207388,-0.095109686
Q200067,R204898,-0.095113605
Q200036,R220889,-0.09511542
Q200088,R212422,-0.09511994
Q200097,R225374,-0.09512092
Q200014,R212587,-0.095122874
Q200031,R216314,-0.09512448
Q200036,R223088,-0.09512599
Q200083,R206030,-0.095128596
Q200061,R208103,-0.09512983
Q200075,R238164,-0.09513278
Q200086,R200335,-0.0951342
Q200038,R200016,-0.095148996
Q200086,R228257,-0.09515484
Q200039,R235165,-0.09515509
Q200006,R209954,-0.09515673
Q200014,R220445,-0.09515846
Q200024,R203673,-0.095158696
Q200100,R221702,-0.09516288
Q200098,R215514,-0.09517391
Q200100,R236557,-0.09517428
Q200020,R213893,-0.095174536
Q200060,R216130,-0.09518199
Q200098,R222893,-0.095184654
Q200097,R231235,-0.095187664
Q200002,R215691,-0.09520739
Q200096,R205083,-0.095209435
Q200012,R222279,-0.095210105
Q200095,R214416,-0.09521608
Q200059,R222845,-0.09521924
Q200011,R202100,-0.09521951
Q200027,R218537,-0.09522641
Q200021,R200338,-0.09522654
Q200063,R202131,-0.09523198
Q200023,R208411,-0.095233336
Q200035,R219060,-0.09523475
Q200013,R224248,-0.09523538
Q200049,R207557,-0.0952373
Q200056,R223035,-0.095240176
Q200037,R207067,-0.095240414
Q200023,R232649,-0.09524116
Q200083,R206733,-0.09524454
Q200063,R203873,-0.09525001
Q200023,R208836,-0.09525201
Q200063,R208392,-0.09526025
Q200089,R237839,-0.09526278
Q200005,R200706,-0.09526384
Q200011,R215699,-0.09526506
Q200011,R229030,-0.09526838
Q200095,R236577,-0.09527151
Q200011,R225764,-0.09528218
Q200035,R201558,-0.09528315
Q200013,R221535,-0.09528594
Q200064,R224120,-0.09528749
Q200089,R233039,-0.09528755
Q200084,R221614,-0.095288485
Q200092,R223618,-0.095289916
Q200093,R230062,-0.09529556
Q200059,R236182,-0.09529723
Q200089,R228648,-0.09529814
Q200057,R210186,-0.095298395
Q200088,R211196,-0.09530003
Q200071,R206144,-0.09530178
Q200031,R213965,-0.0953041
Q200024,R224537,-0.095305875
Q200053,R202580,-0.09530601
Q200013,R209657,-0.095308065
Q200046,R210581,-0.09531589
Q200014,R207557,-0.09532525
Q200095,R227708,-0.09532601
Q200071,R219196,-0.09532739
Q200087,R237234,-0.09532739
Q200095,R225949,-0.09532884
Q200058,R235722,-0.09533101
Q200009,R225702,-0.09533808
Q200004,R218687,-0.09533994
Q200095,R227391,-0.09534174
Q200040,R239463,-0.0953452
Q200011,R215560,-0.09534776
Q200020,R221260,-0.09534849
Q200062,R227058,-0.095350206
Q200003,R214523,-0.09535076
Q200031,R235885,-0.09535512
Q200063,R218071,-0.09535669
Q200015,R231270,-0.09536421
Q200093,R236982,-0.09536451
Q200098,R209537,-0.095366254
Q200012,R202495,-0.09536654
Q200044,R207065,-0.09536655
Q200039,R229232,-0.09536746
Q200038,R206787,-0.095372334
Q200056,R227096,-0.09537268
Q200098,R211205,-0.0953767
Q200060,R225276,-0.095377564
Q200081,R201182,-0.0953919
Q200053,R221672,-0.095403746
Q200007,R234792,-0.09540519
Q200011,R212645,-0.09540571
Q200012,R200205,-0.09540656
Q200012,R226433,-0.0954092
Q200063,R231475,-0.09540987
Q200095,R222109,-0.09541011
Q200066,R217145,-0.09541111
Q200035,R210942,-0.09541139
Q200031,R222793,-0.0954148
Q200012,R238990,-0.09542154
Q200007,R201859,-0.09542216
Q200012,R206245,-0.09542379
Q200092,R226370,-0.0954276
Q200086,R219810,-0.09542951
Q200065,R236946,-0.09543015
Q200053,R208477,-0.09543218
Q200065,R216246,-0.095439136
Q200036,R201568,-0.095439345
Q200066,R216361,-0.09544137
Q200040,R226379,-0.09544973
Q200085,R209955,-0.095452115
Q200095,R236099,-0.09545797
Q200011,R230724,-0.09545821
Q200072,R236915,-0.09546061
Q200085,R205010,-0.09546253
Q200001,R230267,-0.09546712
Q200014,R239533,-0.095473036
Q200053,R216931,-0.0954743
Q200018,R235729,-0.095475495
Q200011,R239614,-0.09547828
Q200062,R215777,-0.09548566
Q200093,R218611,-0.095486075
Q200041,R238828,-0.09548652
Q200039,R233678,-0.09548749
Q200005,R206868,-0.095489666
Q200012,R234145,-0.09549768
Q200098,R226653,-0.09550285
Q200059,R226181,-0.095504135
Q200095,R208791,-0.09551279
Q200063,R233424,-0.09551984
Q200056,R203900,-0.09552187
Q200095,R235908,-0.09552835
Q200095,R238625,-0.095534354
Q200056,R236239,-0.095537305
Q200084,R210456,-0.095542476
Q200035,R226855,-0.09554376
Q200071,R234508,-0.09554444
Q200060,R223715,-0.095547706
Q200002,R239348,-0.09554796
Q200053,R208282,-0.095550865
Q200087,R216437,-0.0955513
Q200095,R230766,-0.095559746
Q200068,R223607,-0.09555997
Q200063,R220014,-0.095561296
Q200059,R225984,-0.09556346
Q200096,R202391,-0.095564514
Q200011,R226461,-0.09557602
Q200010,R229463,-0.09557703
Q200005,R223415,-0.09557778
Q200086,R220966,-0.09557778
Q200009,R237668,-0.095579624
Q200031,R200292,-0.09557971
Q200088,R239006,-0.09558454
Q200005,R228565,-0.09558669
Q200083,R239118,-0.095587075
Q200054,R231244,-0.09559435
Q200072,R200985,-0.09559581
Q200033,R213703,-0.09560166
Q200059,R225857,-0.095602095
Q200069,R220218,-0.0956029
Q200067,R215954,-0.09560442
Q200020,R213272,-0.09560476
Q200064,R219903,-0.09560533
Q200066,R222890,-0.09560685
Q200088,R221331,-0.0956146
Q200045,R209946,-0.0956153
Q200027,R228290,-0.0956177
Q200012,R233453,-0.09561941
Q200012,R213881,-0.09562011
Q200036,R231924,-0.09562035
Q200068,R222748,-0.09562066
Q200001,R205092,-0.09562285
Q200086,R201434,-0.09562908
Q200044,R213284,-0.09563048
Q200065,R211582,-0.095639065
Q200084,R238273,-0.095640674
Q200072,R201739,-0.09564212
Q200074,R224736,-0.09564653
Q200013,R238972,-0.0956471
Q200014,R216016,-0.09564732
Q200099,R203230,-0.09565085
Q200012,R206730,-0.09565577
Q200070,R226885,-0.095657244
Q200081,R226846,-0.09566994
Q200037,R226771,-0.095675975
Q200015,R221079,-0.09567951
Q200070,R217799,-0.09568314
Q200011,R226802,-0.09568383
Q200014,R217436,-0.095686466
Q200088,R216293,-0.095687196
Q200070,R200164,-0.09569025
Q200005,R217726,-0.09569284
Q200081,R217160,-0.095696434
Q200004,R202642,-0.09570004
Q200095,R208540,-0.095703945
Q200071,R239800,-0.095706865
Q200092,R235681,-0.095708996
Q200097,R218335,-0.09570955
Q200062,R229552,-0.09571165
Q200095,R239935,-0.0957129
Q200065,R219235,-0.09571579
Q200012,R234944,-0.095717326
Q200064,R238125,-0.095720455
Q200007,R224107,-0.09572105
Q200088,R227320,-0.09572478
Q200011,R205144,-0.09572904
Q200042,R224888,-0.09573145
Q200088,R235233,-0.09573464
Q200059,R239797,-0.095736355
Q200035,R224818,-0.09573746
Q200020,R223275,-0.09574148
Q200059,R235488,-0.09574874
Q200095,R211777,-0.095750615
Q200083,R210712,-0.09575422
Q200003,R206394,-0.09576371
Q200001,R202990,-0.09576376
Q200042,R201049,-0.09576507
Q200035,R237863,-0.095770895
Q200064,R223899,-0.09577173
Q200072,R222577,-0.09577207
Q200029,R208898,-0.09577279
Q200085,R225599,-0.09577474
Q200086,R228094,-0.095777944
Q200022,R207956,-0.09577812
Q200061,R221617,-0.09577824
Q200043,R203585,-0.095781356
Q200071,R226996,-0.09578331
Q200041,R225534,-0.095790625
Q200085,R207482,-0.09579407
Q200084,R203670,-0.095800266
Q200050,R238432,-0.09580341
Q200035,R206255,-0.09580511
Q200071,R206380,-0.09580885
Q200012,R236397,-0.095812514
Q200089,R233004,-0.09581351
Q200011,R224614,-0.09582071
Q200081,R200936,-0.09582077
Q200035,R233635,-0.09582348
Q200084,R223818,-0.095827356
Q200095,R226252,-0.095829636
Q200014,R223592,-0.09583104
Q200061,R200594,-0.095831916
Q200045,R205675,-0.09584072
Q200053,R234995,-0.09584777
Q200044,R207312,-0.0958564
Q200071,R213030,-0.095858246
Q200087,R221676,-0.09585996
Q200088,R200972,-0.09586026
Q200072,R222737,-0.095863774
Q200044,R236607,-0.095865086
Q200005,R212154,-0.09587054
Q200014,R210025,-0.095870584
Q200096,R238605,-0.0958717
Q200003,R226407,-0.095872834
Q200095,R230007,-0.09587604
Q200018,R201335,-0.09588008
Q200060,R226689,-0.09588072
Q200009,R225665,-0.095883936
Q200073,R211947,-0.09588823
Q200064,R230929,-0.09589006
Q200100,R225075,-0.09589246
Q200095,R231924,-0.09589666
Q200015,R200924,-0.0959024
Q200011,R224414,-0.09590468
Q200052,R230965,-0.09591344
Q200044,R225368,-0.095914245
Q200053,R200575,-0.095914364
Q200038,R226567,-0.095915586
Q200011,R237694,-0.09591983
Q200038,R238391,-0.09592071
Q200009,R228941,-0.095923275
Q200068,R210662,-0.095924765
Q200090,R202566,-0.09592663
Q200040,R233058,-0.095929846
Q200085,R215919,-0.09593098
Q200093,R207173,-0.09593955
Q200022,R216745,-0.09594028
Q200087,R230276,-0.09594144
Q200056,R223063,-0.09594475
Q200037,R224914,-0.09594694
Q200007,R224584,-0.095948204
Q200047,R205283,-0.09594995
Q200097,R238608,-0.09595972
Q200011,R240175,-0.09596586
Q200087,R208953,-0.0959665
Q200091,R206806,-0.09596881
Q200072,R231580,-0.095974445
Q200037,R235938,-0.0959761
Q200092,R225056,-0.09597774
Q200091,R210564,-0.09597792
Q200085,R221676,-0.095978156
Q200086,R225214,-0.09598081
Q200088,R214436,-0.09598751
Q200088,R203526,-0.09598866
Q200081,R216874,-0.09599461
Q200007,R225975,-0.09599498
Q200075,R220440,-0.09599833
Q200053,R206032,-0.09599924
Q200012,R221604,-0.09599997
Q200033,R215601,-0.09600431
Q200091,R225466,-0.09601049
Q200063,R207607,-0.096015394
Q200100,R207415,-0.096025094
Q200043,R213105,-0.09603247
Q200014,R232228,-0.09603712
Q200035,R216608,-0.09604138
Q200018,R224934,-0.096045196
Q200012,R212091,-0.09604925
Q200011,R232233,-0.09605189
Q200065,R221495,-0.09605889
Q200051,R234983,-0.096059114
Q200067,R219318,-0.09606174
Q200088,R225013,-0.09607042
Q200007,R201013,-0.09607364
Q200031,R223776,-0.09607725
Q200015,R204570,-0.096082285
Q200053,R236938,-0.096085995
Q200095,R208199,-0.09608711
Q200035,R228307,-0.096089035
Q200055,R200786,-0.09609115
Q200014,R228754,-0.0960917
Q200075,R220269,-0.09609386
Q200088,R200529,-0.09610376
Q200052,R226423,-0.09610559
Q200004,R217182,-0.09610951
Q200068,R206075,-0.09611373
Q200067,R206203,-0.096119866
Q200042,R213529,-0.09612116
Q200014,R209330,-0.09612231
Q200084,R207279,-0.09613839
Q200029,R235399,-0.09613989
Q200067,R239256,-0.09614003
Q200065,R225763,-0.0961421
Q200035,R234434,-0.096144065
Q200051,R210211,-0.09614703
Q200011,R207351,-0.09614971
Q200015,R215544,-0.09615603
Q200030,R209729,-0.09615719
Q200062,R210808,-0.09616125
Q200003,R216370,-0.096163765
Q200012,R234469,-0.09616834
Q200035,R236215,-0.09616879
Q200045,R231054,-0.09617372
Q200089,R235607,-0.09617421
Q200063,R210895,-0.09617728
Q200086,R206306,-0.09618135
Q200005,R239206,-0.09619023
Q200067,R210698,-0.09619145
Q200092,R211237,-0.09619571
Q200068,R233737,-0.09619616
Q200003,R202755,-0.096201494
Q200055,R214242,-0.0962017
Q200095,R202858,-0.096202746
Q200059,R210882,-0.096203506
Q200057,R231886,-0.09620571
Q200086,R240007,-0.09620869
Q200039,R226682,-0.09621352
Q200095,R226032,-0.09621753
Q200012,R219748,-0.09621757
Q200098,R219544,-0.09622267
Q200013,R207415,-0.09623201
Q200088,R238441,-0.09624182
Q200070,R235228,-0.0962421
Q200036,R210684,-0.09624389
Q200070,R208507,-0.09624641
Q200053,R204347,-0.09624696
Q200024,R231765,-0.09624982
Q200040,R207397,-0.09625013
Q200011,R203064,-0.09625317
Q200065,R203621,-0.09625319
Q200090,R230290,-0.096253246
Q200067,R235677,-0.09625326
Q200001,R228085,-0.09625356
Q200040,R200569,-0.09625563
Q200035,R226629,-0.09625703
Q200084,R223147,-0.09625943
Q200013,R209862,-0.09625991
Q200095,R236306,-0.09626642
Q200031,R216092,-0.09626989
Q200058,R207788,-0.09627235
Q200053,R210819,-0.09627317
Q200020,R203017,-0.09627777
Q200014,R210417,-0.09628078
Q200053,R208983,-0.09628816
Q200099,R219581,-0.09628834
Q200067,R233971,-0.09628931
Q200091,R210875,-0.09629032
Q200035,R202832,-0.096295
Q200031,R217145,-0.09629512
Q200020,R204417,-0.09629597
Q200031,R212360,-0.09629735
Q200021,R229686,-0.096301824
Q200083,R219553,-0.096304
Q200036,R238943,-0.09630522
Q200011,R225370,-0.096328035
Q200084,R213207,-0.096331656
Q200022,R202745,-0.09633696
Q200095,R239850,-0.096336976
Q200038,R213057,-0.09633732
Q200097,R212591,-0.09634453
Q200059,R206921,-0.09634614
Q200066,R208737,-0.09634663
Q200086,R208388,-0.09634948
Q200095,R207608,-0.09635624
Q200014,R217075,-0.09635632
Q200099,R221340,-0.09636274
Q200002,R212553,-0.09636375
Q200063,R237416,-0.09636448
Q200092,R202177,-0.0963666
Q200084,R217826,-0.09637122
Q200088,R202560,-0.096373305
Q200033,R234226,-0.09637371
Q200047,R236355,-0.096374735
Q200067,R226193,-0.096374884
Q200012,R222372,-0.09637506
Q200072,R235681,-0.09637959
Q200012,R210235,-0.0963821
Q200044,R211310,-0.0963836
Q200014,R213591,-0.096386656
Q200007,R238700,-0.096390605
Q200039,R213459,-0.09639731
Q200095,R215503,-0.09639837
Q200011,R226389,-0.09639849
Q200011,R200371,-0.09640516
Q200088,R238096,-0.096411645
Q200095,R217148,-0.096414566
Q200088,R230103,-0.09641506
Q200095,R230663,-0.09642173
Q200083,R217091,-0.096430406
Q200002,R225831,-0.0964341
Q200049,R205475,-0.09643853
Q200035,R206667,-0.09643975
Q200067,R224069,-0.0964444
Q200072,R227476,-0.09644586
Q200035,R226090,-0.09644854
Q200029,R202795,-0.09644908
Q200003,R215678,-0.09645118
Q200081,R233337,-0.09645292
Q200065,R231684,-0.096454814
Q200070,R215914,-0.09645663
Q200041,R213632,-0.096463576
Q200011,R217445,-0.096472025
Q200034,R230515,-0.09647347
Q200072,R234249,-0.09647915
Q200012,R224596,-0.09648
Q200070,R219191,-0.096480295
Q200075,R203525,-0.09648462
Q200071,R216650,-0.096488744
Q200070,R229780,-0.09649129
Q200011,R210965,-0.09650122
Q200012,R207538,-0.09650159
Q200098,R212767,-0.09650959
Q200062,R218202,-0.09651148
Q200005,R235083,-0.09651302
Q200072,R223398,-0.09651627
Q200037,R210499,-0.09652057
Q200020,R228687,-0.096522346
Q200050,R220021,-0.096530154
Q200073,R228859,-0.096536994
Q200086,R234181,-0.09653784
Q200012,R205248,-0.09654114
Q200014,R214817,-0.09654136
Q200031,R233173,-0.09654446
Q200064,R232570,-0.09654783
Q200013,R226871,-0.09654784
Q200065,R205665,-0.0965502
Q200035,R203048,-0.09655051
Q200040,R238743,-0.09655082
Q200048,R216325,-0.09655373
Q200052,R202022,-0.09655616
Q200084,R205328,-0.09655671
Q200085,R220091,-0.096560374
Q200037,R201873,-0.09656161
Q200039,R215303,-0.09656687
Q200012,R221953,-0.09656711
Q200073,R202198,-0.09656817
Q200012,R217545,-0.09656918
Q200037,R236861,-0.09657006
Q200035,R224365,-0.0965703
Q200056,R228923,-0.09657031
Q200072,R231254,-0.09657267
Q200095,R205559,-0.0965752
Q200029,R201732,-0.09658179
Q200065,R211713,-0.09658413
Q200071,R220738,-0.09658468
Q200011,R224068,-0.096586555
Q200045,R200814,-0.09658705
Q200063,R207292,-0.09659596
Q200073,R207736,-0.096598774
Q200009,R238605,-0.09659967
Q200064,R216678,-0.09660077
Q200066,R225775,-0.09660266
Q200065,R222338,-0.096604675
Q200004,R222827,-0.09661251
Q200095,R235519,-0.09661308
Q200040,R211549,-0.09661393
Q200056,R219608,-0.0966143
Q200088,R208645,-0.09661767
Q200047,R234758,-0.09661855
Q200033,R220752,-0.0966192
Q200088,R206675,-0.09662174
Q200059,R205479,-0.09662402
Q200012,R200111,-0.096629396
Q200098,R221756,-0.096633926
Q200083,R221244,-0.09663507
Q200037,R209819,-0.09663567
Q200036,R226542,-0.096635774
Q200097,R206755,-0.096637055
Q200044,R228003,-0.096639276
Q200023,R232906,-0.096643835
Q200033,R209355,-0.096647635
Q200033,R222530,-0.09664765
Q200068,R224507,-0.09664972
Q200063,R205048,-0.09665051
Q200055,R211267,-0.09665237
Q200088,R228449,-0.09666018
Q200063,R238768,-0.09666887
Q200093,R222185,-0.09667079
Q200076,R237774,-0.096670866
Q200015,R237502,-0.096671864
Q200098,R204281,-0.09667194
Q200040,R211585,-0.09667304
Q200021,R206002,-0.096673265
Q200038,R215412,-0.096683174
Q200064,R234704,-0.09668596
Q200047,R237791,-0.09668952
Q200024,R238627,-0.09668982
Q200035,R226064,-0.09669338
Q200020,R235783,-0.09670006
Q200067,R217050,-0.09670201
Q200033,R202787,-0.09670274
Q200035,R212162,-0.09670292
Q200063,R212092,-0.09671049
Q200004,R223058,-0.09671065
Q200001,R232371,-0.096718416
Q200071,R238306,-0.096720666
Q200014,R221884,-0.09672776
Q200094,R224113,-0.096728176
Q200012,R226765,-0.09672958
Q200088,R237833,-0.09672971
Q200084,R210527,-0.09673382
Q200095,R239564,-0.09673464
Q200024,R237693,-0.09673703
Q200092,R206178,-0.09673728
Q200035,R224600,-0.096739024
Q200067,R233282,-0.096740454
Q200093,R236590,-0.09674278
Q200018,R201929,-0.0967436
Q200013,R224926,-0.096744984
Q200066,R223152,-0.096751586
Q200072,R239096,-0.09675373
Q200067,R204558,-0.09675509
Q200093,R215257,-0.09676312
Q200076,R222667,-0.096763566
Q200004,R226188,-0.09676394
Q200038,R205231,-0.096766636
Q200029,R232021,-0.09677145
Q200086,R235773,-0.09677589
Q200095,R218868,-0.09677918
Q200092,R229379,-0.096782014
Q200050,R230286,-0.0967828
Q200086,R206052,-0.09678361
Q200086,R217100,-0.09679337
Q200002,R214532,-0.09679428
Q200035,R207866,-0.09679593
Q200056,R211908,-0.096797556
Q200098,R224407,-0.09680045
Q200043,R221013,-0.09680329
Q200035,R203414,-0.0968042
Q200068,R217542,-0.09680541
Q200015,R225779,-0.09681338
Q200021,R226338,-0.096818686
Q200095,R202534,-0.096820265
Q200020,R216504,-0.09682308
Q200068,R204645,-0.096823245
Q200011,R219131,-0.096825436
Q200052,R201922,-0.09682612
Q200097,R208303,-0.09682679
Q200097,R207105,-0.096828476
Q200073,R212304,-0.09683436
Q200031,R210457,-0.09683482
Q200037,R213858,-0.09684104
Q200088,R214146,-0.09684178
Q200021,R223449,-0.096842736
Q200086,R219363,-0.09684309
Q200047,R203516,-0.09684342
Q200053,R227419,-0.09684579
Q200041,R238916,-0.09684603
Q200100,R234344,-0.09684642
Q200063,R239659,-0.09685345
Q200088,R225124,-0.096853495
Q200015,R234934,-0.09685379
Q200087,R232851,-0.096854046
Q200040,R206103,-0.0968544
Q200012,R233528,-0.09685598
Q200059,R223965,-0.09685753
Q200068,R217796,-0.09685889
Q200064,R224038,-0.09686148
Q200063,R211736,-0.09686309
Q200068,R227959,-0.096864626
Q200065,R222558,-0.09686495
Q200070,R239983,-0.0968672
Q200056,R237926,-0.096871346
Q200059,R234336,-0.09687364
Q200072,R200082,-0.096873835
Q200005,R219890,-0.096874475
Q200073,R215058,-0.09687495
Q200056,R235515,-0.096876055
Q200011,R225751,-0.096876815
Q200088,R238576,-0.09687871
Q200057,R233803,-0.09688005
Q200020,R203920,-0.09688012
Q200058,R227008,-0.0968803
Q200056,R215205,-0.09688151
Q200029,R221754,-0.09688184
Q200041,R229930,-0.09688629
Q200011,R234361,-0.09688662
Q200035,R226143,-0.09688687
Q200083,R216537,-0.09688805
Q200073,R206437,-0.096892715
Q200066,R231232,-0.09689996
Q200088,R234799,-0.09690125
Q200056,R213120,-0.09690663
Q200063,R213230,-0.09690772
Q200047,R205155,-0.09690887
Q200039,R229886,-0.09691745
Q200067,R238199,-0.0969179
Q200020,R211881,-0.09692179
Q200097,R226876,-0.09692249
Q200066,R216080,-0.09692696
Q200022,R239068,-0.09692915
Q200024,R213445,-0.09693001
Q200020,R234134,-0.09693518
Q200083,R205511,-0.09693605
Q200072,R210480,-0.09693861
Q200081,R235681,-0.09693964
Q200075,R214516,-0.096941054
Q200011,R230684,-0.09694259
Q200027,R237936,-0.09695083
Q200063,R222416,-0.09695271
Q200059,R213069,-0.096955195
Q200052,R237434,-0.09695825
Q200031,R222342,-0.096962884
Q200087,R220631,-0.09696552
Q200087,R215226,-0.09696585
Q200056,R203479,-0.09696628
Q200061,R224194,-0.09697202
Q200038,R233896,-0.09697893
Q200095,R219784,-0.09697963
Q200006,R215011,-0.09698118
Q200007,R224319,-0.09698118
Q200012,R233082,-0.09699115
Q200014,R201080,-0.096992016
Q200013,R235512,-0.09699884
Q200086,R217339,-0.09700392
Q200020,R237559,-0.09700942
Q200037,R231184,-0.09701434
Q200038,R203748,-0.09701483
Q200088,R218017,-0.09701876
Q200055,R224097,-0.09702486
Q200056,R233881,-0.09702881
Q200007,R204445,-0.0970328
Q200035,R238144,-0.09703377
Q200036,R230847,-0.09703414
Q200095,R217754,-0.09703499
Q200053,R231084,-0.09703593
Q200016,R219975,-0.09704378
Q200036,R219717,-0.09704475
Q200038,R223996,-0.09705046
Q200084,R215688,-0.09705651
Q200013,R207495,-0.09706336
Q200012,R240226,-0.09706493
Q200097,R219662,-0.09706572
Q200063,R221339,-0.09706725
Q200011,R209191,-0.09706831
Q200069,R206520,-0.09706952
Q200070,R205332,-0.09707075
Q200067,R202582,-0.0970768
Q200015,R232375,-0.09707713
Q200037,R200723,-0.09707852
Q200095,R201780,-0.09708938
Q200012,R233981,-0.09709166
Q200092,R203947,-0.09709382
Q200056,R224407,-0.097096846
Q200036,R225112,-0.097097605
Q200012,R238855,-0.09710087
Q200091,R215584,-0.0971009
Q200064,R203016,-0.09710321
Q200012,R229565,-0.09710635
Q200056,R221271,-0.09710756
Q200095,R214212,-0.09711072
Q200053,R213063,-0.09711379
Q200055,R211605,-0.09711552
Q200090,R226013,-0.09712085
Q200011,R214536,-0.09712446
Q200014,R202705,-0.09712617
Q200095,R225471,-0.097126454
Q200056,R204202,-0.0971297
Q200065,R207444,-0.09713566
Q200014,R224290,-0.0971369
Q200070,R204506,-0.09713788
Q200063,R229211,-0.09713815
Q200014,R216452,-0.09713881
Q200018,R235927,-0.09713921
Q200056,R204755,-0.09713943
Q200055,R215549,-0.09714037
Q200020,R237493,-0.09714237
Q200091,R228326,-0.09714547
Q200029,R217417,-0.09714556
Q200035,R222696,-0.09714572
Q200035,R231723,-0.09714578
Q200095,R205740,-0.09714794
Q200002,R228271,-0.097149774
Q200059,R213888,-0.09715304
Q200063,R201071,-0.09715788
Q200053,R227079,-0.09715986
Q200070,R213381,-0.09716022
Q200050,R200843,-0.09716289
Q200040,R225143,-0.0971632
Q200092,R209627,-0.09716326
Q200096,R201978,-0.097163856
Q200001,R214784,-0.09716399
Q200033,R208798,-0.097165495
Q200042,R225758,-0.09716897
Q200089,R208331,-0.09717046
Q200020,R224424,-0.097173885
Q200096,R210730,-0.09717503
Q200023,R214753,-0.097177476
Q200007,R206567,-0.097180605
Q200027,R220985,-0.09718226
Q200086,R209448,-0.097183526
Q200060,R221899,-0.09719229
Q200072,R223484,-0.09719357
Q200086,R208014,-0.09719996
Q200009,R239562,-0.09720735
Q200071,R223928,-0.0972092
Q200037,R235146,-0.09721145
Q200063,R226459,-0.097211584
Q200058,R239265,-0.09721264
Q200029,R231699,-0.09721376
Q200067,R228631,-0.097214684
Q200004,R239970,-0.09722528
Q200035,R220776,-0.097227946
Q200083,R223227,-0.09722902
Q200065,R216638,-0.09722972
Q200099,R224930,-0.0972299
Q200014,R232545,-0.09723464
Q200035,R217594,-0.0972411
Q200056,R223143,-0.09724736
Q200052,R228358,-0.09725028
Q200041,R217943,-0.09725368
Q200063,R230842,-0.097253695
Q200035,R218894,-0.097253725
Q200004,R207498,-0.09725718
Q200036,R209531,-0.09725839
Q200003,R222756,-0.09726907
Q200091,R227537,-0.097269654
Q200012,R210483,-0.09727311
Q200034,R220925,-0.09727506
Q200070,R204417,-0.09728284
Q200037,R213073,-0.097283125
Q200053,R233710,-0.09728326
Q200027,R226801,-0.097283274
Q200035,R218626,-0.097286835
Q200088,R231622,-0.09729536
Q200023,R214657,-0.097300515
Q200060,R224635,-0.09731209
Q200065,R213075,-0.097314015
Q200052,R205320,-0.09731589
Q200002,R230263,-0.09732175
Q200047,R213156,-0.0973227
Q200064,R221329,-0.09732479
Q200068,R202924,-0.09732522
Q200012,R204293,-0.0973279
Q200091,R237240,-0.097334355
Q200014,R234622,-0.097337425
Q200062,R231671,-0.09733994
Q200070,R206272,-0.09734826
Q200070,R203207,-0.09735027
Q200054,R208794,-0.09735054
Q200067,R230710,-0.09735301
Q200007,R237257,-0.097356975
Q200070,R204454,-0.097363874
Q200095,R218444,-0.09736416
Q200084,R225197,-0.09736873
Q200084,R223919,-0.09737076
Q200097,R227665,-0.09738931
Q200038,R211510,-0.09738994
Q200007,R213798,-0.09739067
Q200062,R229270,-0.09739113
Q200010,R200264,-0.09741205
Q200087,R216342,-0.097412646
Q200088,R214789,-0.09741448
Q200090,R213394,-0.09741461
Q200093,R216108,-0.09741631
Q200004,R239925,-0.097418666
Q200098,R229742,-0.09741998
